sample_unit_id,boundary,boundary_display,app,query_id,issue_key,query_text,blind_position,candidate_id,candidate_text,candidate_issue_key,candidate_cluster_id,query_cluster_id,sim_char_tfidf,same_issue_key,same_top_module,cross_cluster,annotator_A,annotator_B,annotator_C,gold_label_majority
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,5,10010000012195,在课程页面，选择一个课程后，在该课程的详细页面，最下面一栏显示课程的推荐是根据人气、评价、时间等，但是这个顺序是系统默认的，用户不能自…,course.page_view.cannot_or_fail,沪江英语__C6,沪江英语__C3,0.068356,0,1,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,6,10010000012129,成功登录应用进入英语课程界面，选择类型为阅读的课程，显示类型为阅读的所有课程，但是只有部分课程的名字下方有五星图标和评价数，有的课程下…,login.button_icon.other,沪江英语__C3,沪江英语__C3,0.065929,0,0,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,7,10010000012065,成功登录应用，进入英语课程界面，点击该界面右下角的时间降序排序图标，可看到英语课程界面的所有课程按照上传时间降序排序，或者进入课程详情…,login.button_icon.other,沪江英语__C3,沪江英语__C3,0.199903,0,0,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,8,10010000012056,有按时间排序的选项，但是课程介绍却没有关于时间的信息，无法让用户知晓,course.list_item.cannot_or_fail,沪江英语__C8,沪江英语__C3,0.058857,0,1,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,9,10010000012121,成功登录应用进入英语课程界面，选择人气降序、难度为初级和类型为泛听的课程，查看选择结果显示为初级、类型为泛听的课程，但是并没有按照人气…,login.page_view.wrong_value,沪江英语__C3,沪江英语__C3,0.095761,0,0,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,10,10010000012115,成功登录应用进入英语课程界面，选择人气降序以及难度为初级的课程，查看选择结果显示为初级课程，但是并没有按照人气降序排序，见截图2,login.page_view.wrong_value,沪江英语__C3,沪江英语__C3,0.181357,0,0,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,11,10010000012072,英语课程界面按人气排序，按评价排序和按时间排序都语法选择是递增排序或递减排序。,course.page_view.other,沪江英语__C3,沪江英语__C3,0.239208,0,1,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,12,10010000012322,添加课程后，没有学习即可评价课程，这会导致一些刷分现象么出现。,course.list_item.other,沪江英语__C4,沪江英语__C3,0.018571,1,1,1,1,1,1,1
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,13,10010000012130,按照人气排序功能异常：点击课程，英语，进入英语页面，在右下角点击人气按钮，课程没有按照人气排序，与需求不符。,course.button_icon.other,沪江英语__C3,沪江英语__C3,0.26258,0,1,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,14,10010000012069,在按人气或评论排序时，排序结果混乱。,sort.list_item.other,沪江英语__C3,沪江英语__C3,0.14869,0,0,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,15,10010000012198,选择排序方式的时候，点击人气排序，最终结果并没有按照人气的高低进行排序。,sort.other.other,沪江英语__C3,沪江英语__C3,0.277593,0,0,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,16,10010000012116,点击课程介绍，弹出提示窗口，关闭提示窗口时没有进入相应的课程界面，而是返回到主界面,course.page_view.other,沪江英语__C8,沪江英语__C3,0.027947,0,1,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,17,10010000012334,在英语课程界面，按人气排序时，并非按照学习人数排序，也不是按照评价人数排序。排序方式不明。,course.page_view.other,沪江英语__C3,沪江英语__C3,0.229957,0,1,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,18,10010000012058,在使用第三方邮箱登录过程中，输入邮箱等信息完成后，点击下方《沪江用户协议》查看浏览后返回，用户输入信息不存在，直接返回手机号注册，用户…,register.other.other,沪江英语__C1,沪江英语__C3,0.027604,0,0,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,19,10010000012250,当进入课程界面，点击评价按钮，发现没有按评价降序排列,course.button_icon.other,沪江英语__C3,沪江英语__C3,0.105213,0,1,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,20,10010000012239,在用户进行浏览课程时，并没有对课程进行更多的了解，只是出现目录和简要介绍，并且不能浏览课程，只能添加课程后才能进行学习。,course.list_item.cannot_or_fail,沪江英语__C4,沪江英语__C3,0.060305,0,1,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,21,10010000012174,问题描述:已添加课程分享到微信提示没有安装客户端（分享到朋友圈也出现相同情况）,share.list_item.other,沪江英语__C11,沪江英语__C3,0.047535,0,0,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,22,10010000012061,成功登录并进入英语课程界面，点击评价降序图标后查看课程并没有按照评价数降序排序，见截图2,login.button_icon.other,沪江英语__C3,沪江英语__C3,0.169403,0,0,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,23,10010000012085,进入英语界面之后，默认人气排序点击全部英语，难度选择高级，类型选择听写。此时可以发现类表中只有三个选择项。,sort.page_view.other,沪江英语__C3,沪江英语__C3,0.106088,0,0,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,24,10010000012212,手机网络为联通4G，运行内存2G，在沪江英语打开页面，对课程进行筛选，排序，加在课程资源，平均响应时间为2,course.page_view.other,沪江英语__C0,沪江英语__C3,0.055931,0,1,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,25,10010000012162,进行登录时，如果用户名或者密码没有填写，系统只是提示用户名或者密码不能为空，并没有重新聚焦到信息为空的那一栏。,login.other.cannot_or_fail,沪江英语__C1,沪江英语__C3,0.038165,0,0,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,26,10010000012064,当点击英语进入后相关界面后。每个栏目的属性应该相同。但其中的迷你小对话等栏目并没有相关评价指数和评价,other.page_view.other,沪江英语__C7,沪江英语__C3,0.026123,0,0,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,27,10010000012011,在引导页面过程中，仅是帮助用户进行选择语种与随机推荐了课程，并没有对软件做基本的概述与使用方法的介绍或者app特色的介绍，用户体验差，…,course.page_view.other,沪江英语__C4,沪江英语__C3,0.038461,0,1,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,28,10010000012243,在首次添加课程并制定计划之后，再次进入课程，并进入制定计划页面，显示的每天学习篇数的数值仍然是默认的1，而不是用户首次添加课程制定计划…,course.page_view.other,沪江英语__C4,沪江英语__C3,0.022039,0,1,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,29,10010000012248,在英语中选择一门科目进行了解时，课程介绍极为模糊，有些甚至没有课程介绍！！！,course.list_item.other,沪江英语__C8,沪江英语__C3,0.040043,1,1,1,1,1,1,1
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,30,10010000012050,当用户在输入账号前，并没有验证码输入验证，但输入结束后突然下边弹出一个验证栏目,other.other.other,沪江英语__C1,沪江英语__C3,0.035547,0,0,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,31,10010000012044,具体的某一课程，用户评价数量的计算有问题，（以常春藤英语听力为例），显示有32条评论，但是，查看所有的评论发现才有16条，要是用户与用…,playback.list_item.other,沪江英语__C8,沪江英语__C3,0.029245,0,0,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,32,10010000012158,在用户刷新课程界面时，上方滑动图片闪动，下方内容并没有修改,course.page_view.other,沪江英语__C2,沪江英语__C3,0.038451,0,1,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,33,10010000012178,排序方式可以加上正反序进行排序，一个功能键完成2种功能,sort.other.other,沪江英语__C3,沪江英语__C3,0.111196,0,0,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,34,10010000012209,在英语课程按人气排列的列表里，可以看出排在最前面的基本都是有星级的，但是列表中的第四个课程“迷你小对话”，没有任何相关的等级信息，仍然…,course.list_item.other,沪江英语__C7,沪江英语__C3,0.089381,1,1,1,1,1,1,1
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,35,10010000012004,用户体验不好，登录时用户会把焦点放在了点击登录上，容易忽视上面的小图标,login.button_icon.other,沪江英语__C6,沪江英语__C3,0.02602,0,0,1,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,36,10010000012104,进入英语课程页面，点击人气，课程应该按照人气进行排名，但是出现人气低的出现在人气高的前面。,course.page_view.other,沪江英语__C3,沪江英语__C3,0.197807,0,1,0,0,0,0,0
TFIDF+HC__沪江英语__10010000012071,tfidf_hc_K20,TFIDF+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,37,10010000012076,评价排序:当在列表下面点击评价排序时，并没按照评价高低进行排序，毫无规律,sort.list_item.other,沪江英语__C3,沪江英语__C3,0.268319,0,0,0,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,1,10010000012104,进入英语课程页面，点击人气，课程应该按照人气进行排名，但是出现人气低的出现在人气高的前面。,course.page_view.other,沪江英语__C1,沪江英语__C3,0.197807,0,1,1,1,1,1,1
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,2,10010000012115,成功登录应用进入英语课程界面，选择人气降序以及难度为初级的课程，查看选择结果显示为初级课程，但是并没有按照人气降序排序，见截图2,login.page_view.wrong_value,沪江英语__C1,沪江英语__C3,0.181357,0,0,1,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,3,10010000012121,成功登录应用进入英语课程界面，选择人气降序、难度为初级和类型为泛听的课程，查看选择结果显示为初级、类型为泛听的课程，但是并没有按照人气…,login.page_view.wrong_value,沪江英语__C1,沪江英语__C3,0.095761,0,0,1,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,4,10010000012198,选择排序方式的时候，点击人气排序，最终结果并没有按照人气的高低进行排序。,sort.other.other,沪江英语__C3,沪江英语__C3,0.277593,0,0,0,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,5,10010000012076,评价排序:当在列表下面点击评价排序时，并没按照评价高低进行排序，毫无规律,sort.list_item.other,沪江英语__C3,沪江英语__C3,0.268319,0,0,0,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,6,10010000012069,在按人气或评论排序时，排序结果混乱。,sort.list_item.other,沪江英语__C3,沪江英语__C3,0.14869,0,0,0,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,7,10010000012334,在英语课程界面，按人气排序时，并非按照学习人数排序，也不是按照评价人数排序。排序方式不明。,course.page_view.other,沪江英语__C3,沪江英语__C3,0.229957,0,1,0,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,8,10010000012283,进入英语界面的时候，清单下方虽然有人气时间评价的排序，但针对人气进行排续的时候并不是按照这些排序的。是功能不完整的情况，复现程度为必现…,sort.page_view.other,沪江英语__C3,沪江英语__C3,0.158222,0,0,0,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,9,10010000012061,成功登录并进入英语课程界面，点击评价降序图标后查看课程并没有按照评价数降序排序，见截图2,login.button_icon.other,沪江英语__C1,沪江英语__C3,0.169403,0,0,1,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,10,10010000012195,在课程页面，选择一个课程后，在该课程的详细页面，最下面一栏显示课程的推荐是根据人气、评价、时间等，但是这个顺序是系统默认的，用户不能自…,course.page_view.cannot_or_fail,沪江英语__C1,沪江英语__C3,0.068356,0,1,1,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,11,10010000012200,在课程页面最上面一栏搜索自己想要的课程，系统不能根据用户输入的信息自动弹出匹配推荐。,search.page_view.cannot_or_fail,沪江英语__C1,沪江英语__C3,0.015484,0,0,1,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,12,10010000012145,按照评价排序功能异常：点击课程，英语，进入英语页面，在右下角点击评价按钮，课程没有按照评价排序，去截图，五星评价排在倒数第二位置，与需…,course.button_icon.other,沪江英语__C1,沪江英语__C3,0.092493,0,1,1,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,13,10010000012127,英语课程>查看更多，点击右上角类型选择听力或泛听，进入课程学习，发现进入课程后获取不到数据，用户进行不了听力学习。,playback.list_item.other,沪江英语__C1,沪江英语__C3,0.024079,0,0,1,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,14,10010000012146,选择课程，自己按类别选择课程和查看课程详情时，加载速度过慢,course.list_item.other,沪江英语__C2,沪江英语__C3,0.014185,1,1,1,1,1,1,1
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,15,10010000012217,进入英语课程，选择某一类课程，出现下拉课程，下拉没有刷新提示，上拉的时候有加载更多。下拉到底，也应该有个提示，提示刷新，或则没有更多了,course.list_item.other,沪江英语__C1,沪江英语__C3,0.033035,1,1,1,1,1,1,1
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,16,10010000012247,进入课程页面，点击英语，点击人气按钮，发现不是按人气进行降序排列,course.button_icon.other,沪江英语__C1,沪江英语__C3,0.260006,0,1,1,1,1,1,1
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,17,10010000012130,按照人气排序功能异常：点击课程，英语，进入英语页面，在右下角点击人气按钮，课程没有按照人气排序，与需求不符。,course.button_icon.other,沪江英语__C1,沪江英语__C3,0.26258,0,1,1,1,1,1,1
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,18,10010000012322,添加课程后，没有学习即可评价课程，这会导致一些刷分现象么出现。,course.list_item.other,沪江英语__C1,沪江英语__C3,0.018571,1,1,1,1,1,1,1
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,19,10010000012108,进入英语课程界面后，用户筛选要进入的相关推荐中，右下方的按人气，评价，时间竟然都不能反转排序。从低到高排序无法实现,course.page_view.cannot_or_fail,沪江英语__C1,沪江英语__C3,0.103382,0,1,1,0,0,1,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,20,10010000012227,当选择课程后进行选择每天学习的篇数时，数字上下滑动进行选择，数字滑动的区域太小不能进行准确的滑动。用户体验极为不佳。,course.list_item.cannot_or_fail,沪江英语__C2,沪江英语__C3,0.021611,0,1,1,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,21,10010000012316,在英语课程界面，按评价排序时，评价人数不足无法显示分数的课程也参与了评价，这导致少数初始分数较高的课程过只有少数几个人评价了的课程都可…,course.page_view.cannot_or_fail,沪江英语__C1,沪江英语__C3,0.057347,0,1,1,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,22,10010000012201,在课程选择页，选择按人气筛选， 置顶课程非人气最高课程,course.list_item.other,沪江英语__C1,沪江英语__C3,0.096001,1,1,1,1,1,1,1
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,23,10010000012209,在英语课程按人气排列的列表里，可以看出排在最前面的基本都是有星级的，但是列表中的第四个课程“迷你小对话”，没有任何相关的等级信息，仍然…,course.list_item.other,沪江英语__C1,沪江英语__C3,0.089381,1,1,1,1,1,1,1
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,24,10010000012085,进入英语界面之后，默认人气排序点击全部英语，难度选择高级，类型选择听写。此时可以发现类表中只有三个选择项。,sort.page_view.other,沪江英语__C1,沪江英语__C3,0.106088,0,0,1,0,0,0,0
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,25,10010000012098,课程，查看更多，点击底部排序功能，人气和评价倒序排列功能未实现，人气，评论高的课程未排至前位。,course.list_item.other,沪江英语__C1,沪江英语__C3,0.137175,1,1,1,1,1,1,1
SBERT+HC__沪江英语__10010000012071,sbert_hc_K20,SBERT+HC,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,26,10010000012072,英语课程界面按人气排序，按评价排序和按时间排序都语法选择是递增排序或递减排序。,course.page_view.other,沪江英语__C3,沪江英语__C3,0.239208,0,1,0,0,0,0,0
LLMCluster__沪江英语__10010000012071,llmcluster_glm-4-air,LLMCluster,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,1,10010000012248,在英语中选择一门科目进行了解时，课程介绍极为模糊，有些甚至没有课程介绍！！！,course.list_item.other,沪江英语__C5,沪江英语__C1,0.040043,1,1,1,1,1,1,1
LLMCluster__沪江英语__10010000012071,llmcluster_glm-4-air,LLMCluster,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,2,10010000012145,按照评价排序功能异常：点击课程，英语，进入英语页面，在右下角点击评价按钮，课程没有按照评价排序，去截图，五星评价排在倒数第二位置，与需…,course.button_icon.other,沪江英语__C14,沪江英语__C1,0.092493,0,1,1,0,0,0,0
LLMCluster__沪江英语__10010000012071,llmcluster_glm-4-air,LLMCluster,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,3,10010000012065,成功登录应用，进入英语课程界面，点击该界面右下角的时间降序排序图标，可看到英语课程界面的所有课程按照上传时间降序排序，或者进入课程详情…,login.button_icon.other,沪江英语__C9,沪江英语__C1,0.199903,0,0,1,0,0,0,0
LLMCluster__沪江英语__10010000012071,llmcluster_glm-4-air,LLMCluster,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,4,10010000012212,手机网络为联通4G，运行内存2G，在沪江英语打开页面，对课程进行筛选，排序，加在课程资源，平均响应时间为2,course.page_view.other,沪江英语__C6,沪江英语__C1,0.055931,0,1,1,0,0,0,0
LLMCluster__沪江英语__10010000012071,llmcluster_glm-4-air,LLMCluster,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,5,10010000012283,进入英语界面的时候，清单下方虽然有人气时间评价的排序，但针对人气进行排续的时候并不是按照这些排序的。是功能不完整的情况，复现程度为必现…,sort.page_view.other,沪江英语__C1,沪江英语__C1,0.158222,0,0,0,0,0,0,0
LLMCluster__沪江英语__10010000012071,llmcluster_glm-4-air,LLMCluster,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,6,10010000012250,当进入课程界面，点击评价按钮，发现没有按评价降序排列,course.button_icon.other,沪江英语__C1,沪江英语__C1,0.105213,0,1,0,0,0,0,0
LLMCluster__沪江英语__10010000012071,llmcluster_glm-4-air,LLMCluster,沪江英语,10010000012071,course.list_item.other,人气排序:在所有课程里面点击下面的人气排序安扭，并没有安人气进行降序排序，好无规律,7,10010000012178,排序方式可以加上正反序进行排序，一个功能键完成2种功能,sort.other.other,沪江英语__C1,沪江英语__C1,0.111196,0,0,0,0,0,0,0
