__sheet__,app,id,id_norm,issue_key,issue_key_norm,text_used,raw_text_len,norm_text_len,has_anchor
途牛,途牛,10010000003042,10010000003042,groupchat.page_view.cannot_or_fail,groupchat.page_view.cannot_or_fail,进入群聊界面后，提示还没有群组，无法进行聊天，但是没有如何进行建群组聊天的提示。,40,36,1
途牛,途牛,10010000004329,10010000004329,private_chat.page_view.load_fail,private_chat.page_view.load_fail,在私聊界面点击拍照发送，拍照确认后，在图片预览界面有一定概率无法加载刚拍摄的照片,40,38,1
途牛,途牛,10010000003660,10010000003660,other.other.other,other.other.other,"[微笑]""所对应的表情并不是表示微笑，反而是类似于发呆的表情，文字和表情不匹配",39,34,1
途牛,途牛,10010000003592,10010000003592,other.other.other,other.other.other,[文字，后接表情的时候，表情多了就自动换行了，在文字后面留下空白。,33,28,1
途牛,途牛,10010000005845,10010000005845,other.input_box.wrong_value,other.input_box.wrong_value,发起结伴里 点击想去哪 点击输入框后 手机返回键失效 只能点击输入框后方的取消,39,35,1
途牛,途牛,10010000003399,10010000003399,other.page_view.load_fail,other.page_view.load_fail,进入界面的速度太慢了，从一个页面调转到另一个页面的时候，很慢，很卡。会白屏一会。,40,35,1
途牛,途牛,10010000004399,10010000004399,message_send.chat.other,message_send.chat.other,在消息里的互动动态里面，点击查看好友，标题写着TA的关注，实际显示的是自己的关注,40,37,1
途牛,途牛,10010000005390,10010000005390,message_send.page_view.other,message_send.page_view.other,在首页接受到消息后，右上角的消息框不会有提示，点进去之后手机才会震动有消息提醒。,40,37,1
途牛,途牛,10010000004317,10010000004317,message_send.list_item.wrong_value,message_send.list_item.wrong_value,"在聊天中对自己发出去的消息进行删除,只是对自己本地聊天记录的删除，并不是撤回消息",40,38,1
途牛,途牛,10010000003126,10010000003126,private_chat.page_view.other,private_chat.page_view.other,进入私聊再进入聊天 在线客户，在聊天界面，左侧出现一个大半圆，不知道那是什么？,39,34,1
途牛,途牛,10010000005090,10010000005090,private_chat.chat.other,private_chat.chat.other,当用户之间私聊时，有时双方都不会收到提醒。就是说，不会震动或者发出提示音之类的。,40,36,1
途牛,途牛,10010000004348,10010000004348,private_chat.list_item.wrong_value,private_chat.list_item.wrong_value,有时打开私聊时 之前用户本人的聊天记录在左侧(本来应该是对方的聊天信息在的一侧),40,37,1
途牛,途牛,10010000004597,10010000004597,private_chat.chat.wrong_value,private_chat.chat.wrong_value,与陌生人私聊时，对方明明已经发送语音消息，我方却不能接收到。其他类型消息均正常。,40,36,1
途牛,途牛,10010000004584,10010000004584,notification.other.cannot_or_fail,notification.other.cannot_or_fail,信息提醒系统在后台情况下无法运行，同时信息接收会有延时。,28,26,1
途牛,途牛,10010000004004,10010000004004,other.other.other,other.other.other,app内容待完善，在的产品咨询里面，没有内容。,23,20,1
途牛,途牛,10010000004831,10010000004831,other.page_view.other,other.page_view.other,在互动动态界面，点击好友信息查看TA的关注联系人，但显示出来的是我的关注联系人。,40,37,1
途牛,途牛,10010000005260,10010000005260,private_chat.chat.freeze,private_chat.chat.freeze,经常性的在关注里或者粉丝里或者最近联系人中选择好友发起私聊，聊天窗口死机。如截图,40,38,1
途牛,途牛,10010000005843,10010000005843,message_send.chat.other,message_send.chat.other,发送语音时，如果接下来与其他人聊天则一直出现原来的第一个人发的第一条语音的内容。,40,38,1
途牛,途牛,10010000004624,10010000004624,private_chat.chat.cannot_or_fail,private_chat.chat.cannot_or_fail,只能私聊相互关注的人，没有相互关注就不可以聊天，必须要是星级用户才能聊天，伤心！,40,36,1
途牛,途牛,10010000005013,10010000005013,other.page_view.other,other.page_view.other,"旅游模块的“出境游”和“旅游”这个大模块呈纵向排列,给用户感觉不够严格,且易点错",40,34,1
途牛,途牛,10010000004761,10010000004761,message_send.image_banner.other,message_send.image_banner.other,如果发送方用本地图片添加到表情中，发送，接收方收到后，若放大图片会发现图片模糊。,40,36,0
途牛,途牛,10010000004784,10010000004784,other.button_icon.other,other.button_icon.other,在输入表情页面中，选好一个表情之后按删除按钮，居然只能删除一个字符而不是一个表情,40,38,1
途牛,途牛,10010000004920,10010000004920,other.list_item.other,other.list_item.other,选择图片相册列表并没有全屏显示。如果设计为非全屏显示则显示边界不明显，影响体验。,40,37,1
途牛,途牛,10010000004989,10010000004989,playback.audio.other,playback.audio.other,当别人发给你语音时，无论发的是什么语音，用户听到的都是第一个人给你发的第一条语音,40,38,1
途牛,途牛,10010000004998,10010000004998,search.chat.cannot_or_fail,search.chat.cannot_or_fail,没有相互关注的好友时，无法通过搜索功能关注指定好友，流程走不通，无法执行后续测试,40,37,1
途牛,途牛,10010000005349,10010000005349,other.image_banner.cannot_or_fail,other.image_banner.cannot_or_fail,图片加载不出，不能完全加载手机相册中的图片，但是通过点击预览可以查看未加载的图片,40,38,1
途牛,途牛,10010000005450,10010000005450,search.page_view.cannot_or_fail,search.page_view.cannot_or_fail,发起结伴功能中，选择位置界面，搜索关键字，不能准确匹配，甚至出现完全不匹配结果。,40,35,1
途牛,途牛,10010000005893,10010000005893,settings.page_view.other,settings.page_view.other,没有设置个人隐私功能，没有对能加我好友和能找到我的人进行筛选，导致个人隐私被泄露,40,38,1
途牛,途牛,10010000006015,10010000006015,private_chat.page_view.other,private_chat.page_view.other,第一次使用的用户很难找到通过私聊功能，私聊功能不直接在界面上显示，还要点击头像。,40,37,1
途牛,途牛,10010000005976,10010000005976,other.button_icon.other,other.button_icon.other,"点击“已关注”准备取消关注时,弹出的确认对话框有一半不在屏幕内,看不到取消按钮。",40,35,1
途牛,途牛,10010000006005,10010000006005,search.page_view.other,search.page_view.other,在发图文模块中，点击当前地点，进入搜索地点界面，点击当前位置，就会不正常的退出。,40,35,1
途牛,途牛,10010000006007,10010000006007,message_send.page_view.other,message_send.page_view.other,在文字发送界面，在旁边的＋号，可以再设置一个发送的按键，这样更符合用户的使用习惯,40,36,1
途牛,途牛,10010000006513,10010000006513,search.other.cannot_or_fail,search.other.cannot_or_fail,火车票定购，无法搜索到，火车票，高速，普通，都无法搜索，无法进行网上搜索和购票。,40,33,1
途牛,途牛,10010000006431,10010000006431,private_chat.chat.crash,private_chat.chat.crash,收到陌生用户或已互相关注用户的私聊语音时，不能正确播放，且在语音较短时会出现闪退,40,38,1
途牛,途牛,10010000006566,10010000006566,private_chat.image_banner.cannot_or_fail,private_chat.image_banner.cannot_or_fail,私聊的自定义表情中添加图片，图片的像素严重降低，发送给他人，存在他人收不到情况。,40,36,1
途牛,途牛,10010000007037,10010000007037,message_send.button_icon.other,message_send.button_icon.other,界面排版不合适，右上角发起聊天入口，按钮太小，按不准，一直点到旁边，建议重新排版,40,35,1
途牛,途牛,10010000000762,10010000000762,other.page_view.cannot_or_fail,other.page_view.cannot_or_fail,个人信息编辑页面，在对姓名和昵称进行修改时，修改成要求的格式不能够保存。（句号.）,41,35,1
途牛,途牛,10010000001022,10010000001022,search.page_view.other,search.page_view.other,在发现模块里，使用搜索功能，在下面的换一批功能里，只有来回2种情况。用户体验较差。,41,36,1
途牛,途牛,10010000001529,10010000001529,other.other.other,other.other.other,现象:不同机型不同分辨率出现不同背景色,19,18,1
途牛,途牛,10010000003448,10010000003448,search.other.wrong_value,search.other.wrong_value,关键词搜索不精确，例如潍坊高密能搜到酒店，只搜高密无结果，综上搜索不是进行模糊搜索,41,38,1
途牛,途牛,10010000003669,10010000003669,private_chat.button_icon.other,private_chat.button_icon.other,可能机型问题，但测试机在私聊设置里禁用新消息提醒后，首页的消息按钮并不会有红点提示,41,39,1
途牛,途牛,10010000006320,10010000006320,private_chat.chat.other,private_chat.chat.other,"在私聊中,输入完内容后,按""enter""键不是发送,而是换行,给用户操作上的不适感",41,35,1
途牛,途牛,10010000002528,10010000002528,private_chat.chat.other,private_chat.chat.other,点击进入私聊,6,6,1
途牛,途牛,10010000003778,10010000003778,other.page_view.other,other.page_view.other,用户进入“投诉该用户”界面，输入文本无当前输入字数提示，仅仅显示最多输入100字。,41,36,1
途牛,途牛,10010000004971,10010000004971,other.other.other,other.other.other,"在签到完成任务过程中,",11,10,1
途牛,途牛,10010000005020,10010000005020,other.step.other,other.step.other,一刷新则性别就会变一下，虽然每次时间长短不一样，但是每次都出现，还是影响用户体验。,41,37,1
途牛,途牛,10010000002824,10010000002824,other.other.other,other.other.other,在“发现”栏目下，查看用户的动态详情，点击屏幕中央的用户头像，应用停止运行后退出。,41,35,1
途牛,途牛,10010000003678,10010000003678,message_send.other.crash,message_send.other.crash,发送了大批量的表情之后，会出现崩溃，而且此后无法跟此用户进行通信。并且一进去就卡屏,41,38,1
途牛,途牛,10010000005551,10010000005551,other.other.cannot_or_fail,other.other.cannot_or_fail,按住不放，进出表情编辑时，不能批量处理,19,17,1
途牛,途牛,10010000006147,10010000006147,other.chat.other,other.chat.other,和陌生好友关注后,8,8,1
途牛,途牛,10010000003032,10010000003032,playback.audio.other,playback.audio.other,当第一个用户给自己发语音后，后面的人发给自己语音时出现的语音都是第一个用户发的语音,41,40,0
途牛,途牛,10010000003017,10010000003017,gps_track.gps.other,gps_track.gps.other,期望结果：显示定位结果（用户所在地点）,19,16,1
途牛,途牛,10010000004354,10010000004354,other.list_item.other,other.list_item.other,收藏的表情增加时本地相册同时会增加图片，删除本地图片时收藏的表情也会在列表里消失。,41,39,0
途牛,途牛,10010000003593,10010000003593,other.button_icon.cannot_or_fail,other.button_icon.cannot_or_fail,用户想要添加指定的好友时，没有对应的功能图标，让用户添加好友，无法直接关注指定好友,41,38,1
途牛,途牛,10010000003485,10010000003485,playback.chat.other,playback.chat.other,所有的语音都是第一条的内容，会覆盖掉后面所有的语音，不论是同一个好友，还是不同好友,41,38,0
途牛,途牛,10010000004138,10010000004138,message_send.button_icon.other,message_send.button_icon.other,选择表情后点击删除按钮一次，未完整删除一个表情，点击发送后该表情未删除部分显示文字,41,39,1
途牛,途牛,10010000004524,10010000004524,message_send.input_box.cannot_or_fail,message_send.input_box.cannot_or_fail,在聊天文本框内输入空格或者回车无法发送消息！必须输入文字、符号、或者表情才可发送！,41,37,1
途牛,途牛,10010000004600,10010000004600,message_send.image_banner.other,message_send.image_banner.other,发送图片过后，长按图片后，只有删除和取消选项。,23,20,1
途牛,途牛,10010000004210,10010000004210,private_chat.page_view.other,private_chat.page_view.other,在私聊的设置中屏蔽某人的消息后，退出私聊，刷新自己的消息，查看还是有屏蔽的人的消息,41,38,1
途牛,途牛,10010000004207,10010000004207,message_send.chat.other,message_send.chat.other,有两个好友发送语音，两条语音消息出现交错 A好友发送的语音听到的B好友发送的语音。,41,38,1
途牛,途牛,10010000005165,10010000005165,private_chat.page_view.other,private_chat.page_view.other,在私聊界面，当给对方发送gif图时，不支持gif图，发过去，是静态的图。而且模糊。,41,35,1
途牛,途牛,10010000004515,10010000004515,message_send.chat.other,message_send.chat.other,不管好友发送多少语音消息 接受到的都是同一条 都是第一条接受到的语音消息 不会更改,41,38,1
途牛,途牛,10010000004979,10010000004979,private_chat.chat.other,private_chat.chat.other,接受一个陌生人比如说甲的私聊语音后，其他所有陌生人私聊发语音的内容都是这条语音消息,41,40,1
途牛,途牛,10010000006753,10010000006753,search.gps.other,search.gps.other,有定位的功能，但是缺少搜索附近的人的功能，有待开发，方面爱旅游的人在身边交到朋友。,41,37,1
途牛,途牛,10010000006490,10010000006490,other.button_icon.other,other.button_icon.other,点击我的。再点击右上角图标。再点击联系人。随便选择一个联系人。有时会出现黑屏情况。,41,36,1
途牛,途牛,10010000006384,10010000006384,other.other.other,other.other.other,在广场中查看动态。找到人，点击用户头像时。直接黑屏。连续出现了两次之后才有所好转。,41,36,1
途牛,途牛,10010000006325,10010000006325,private_chat.list_item.cannot_or_fail,private_chat.list_item.cannot_or_fail,互关用户私聊时，对方发送敏感信息，删除聊天历史，用户人就在聊天列表，无法彻底删除。,41,36,1
途牛,途牛,10010000006885,10010000006885,message_send.chat.cannot_or_fail,message_send.chat.cannot_or_fail,某人屏蔽我，我仍可以接受到他的消息。我发送消息给他，我这边没有任何提示。他也收不到,41,37,1
途牛,途牛,10010000007130,10010000007130,share.share_panel.other,share.share_panel.other,想要看看专属推荐，发现用户自己没有收藏过路线得自己先收藏路线，建议有一个推荐的链接,41,39,1
途牛,途牛,10010000007002,10010000007002,other.other.freeze,other.other.freeze,在关闭手机摄像头后，如果选择扫码，仍会出现摄像头信息，会造成手机卡顿，用户体验度差,41,37,1
途牛,途牛,10010000003091,10010000003091,other.other.other,other.other.other,"在“特价机票中”,右上角的图形菜单令人感觉模糊,点开后才知道是机票类型选择的功能菜单",42,38,1
途牛,途牛,10010000002656,10010000002656,message_send.image_banner.cannot_or_fail,message_send.image_banner.cannot_or_fail,选择表情后，如果不能完整地发送表情所代表的文字，就只能发送图片所代表的文字，如图所示,42,39,1
途牛,途牛,10010000004924,10010000004924,message_send.list_item.other,message_send.list_item.other,我和2个好友聊天的消息不会提示 是小概率情况 聊天记录显示成这样的bug我已经提交来,42,40,1
途牛,途牛,10010000002756,10010000002756,other.image_banner.other,other.image_banner.other,退出显示用户大头像的时候，头像图片是直接向中心收缩并消失，建议改成向小头像方向收缩。,42,39,1
途牛,途牛,10010000003496,10010000003496,message_send.image_banner.other,message_send.image_banner.other,聊天表情包里的添加功能，只能从本地添加图片。没有在线的表情库，不符合大众的聊天习惯。,42,38,1
途牛,途牛,10010000003030,10010000003030,private_chat.page_view.other,private_chat.page_view.other,在私聊界面如果文字输入过多在edittext控件里会分多行，但是控件宽度不会被撑开。,42,40,1
途牛,途牛,10010000002823,10010000002823,message_send.page_view.other,message_send.page_view.other,消息界面中，查看聊天，和陌生用户的聊天记录与已关注用户的聊天记录并无区别。不好分辨。,42,38,1
途牛,途牛,10010000002808,10010000002808,message_send.page_view.other,message_send.page_view.other,在聊天页面点击home键回到手机界面，再回到运用中，不会回到聊天界面而是回到个人界面,42,40,1
途牛,途牛,10010000006897,10010000006897,message_send.image_banner.cannot_or_fail,message_send.image_banner.cannot_or_fail,向对方发送一张大图片，图片会被自动压缩，无法发送原图。19.67MB变成了252KB,42,38,1
途牛,途牛,10010000002930,10010000002930,other.page_view.other,other.page_view.other,首界面，用手向下滑动一点，就会出现下拉刷新的界面，覆盖在我的轮播图上面，影响用户体验,42,38,1
途牛,途牛,10010000003495,10010000003495,message_send.image_banner.other,message_send.image_banner.other,发送图片功能检测不到动图，发送收藏表情功能可以检测到，发出的图片为静止图片的第一帧。,42,39,1
途牛,途牛,10010000005779,10010000005779,private_chat.page_view.layout_issue,private_chat.page_view.layout_issue,在私聊路径里，发送消息后，发现文字消息居中，页面布局较窄，消息占据整个页面，不美观。,42,36,1
途牛,途牛,10010000005846,10010000005846,message_send.list_item.crash,message_send.list_item.crash,在发送500多字符内容后，在聊天记录中显示曾与该人聊天，但再点击该人进行聊天时闪退。,42,39,1
途牛,途牛,10010000003517,10010000003517,message_send.image_banner.other,message_send.image_banner.other,图片:发送或者接受图片之后，长按图片，会出现删除|取消功能，但是取消功能并没有作用。,42,36,1
途牛,途牛,10010000006024,10010000006024,login.other.load_fail,login.other.load_fail,在网络正常、用户名、密码均正确的情况下一直登陆不上去，使用动态密码登录时显示网络异常,42,39,1
途牛,途牛,10010000007143,10010000007143,message_send.page_view.other,message_send.page_view.other,前提是新消息提醒已打开，新消息只在打开聊天页面时提醒，手机界面位于其他页面时不提醒。,42,39,1
途牛,途牛,10010000004108,10010000004108,message_send.page_view.wrong_value,message_send.page_view.wrong_value,聊天界面有最近最后一条聊天记录，但是点开来之前所有的聊天记录都被清空了，只有空白界面,42,40,1
途牛,途牛,10010000003972,10010000003972,playback.list_item.cannot_or_fail,playback.list_item.cannot_or_fail,"发帖子的时候只可以发文字和png,jpg,jpeg三种类型的图片，并不可以发表小视频",42,39,1
途牛,途牛,10010000004772,10010000004772,private_chat.chat.other,private_chat.chat.other,不通过私聊路径时，对方发来私聊消息，屏幕没有任何特别显示或提醒，使人不易察觉到消息。,42,38,1
途牛,途牛,10010000005499,10010000005499,message_send.button_icon.other,message_send.button_icon.other,发送信息的按钮是个换行的意思，使用户理解增加男度，建议换成向上箭头或者直接是“发送”,42,38,1
途牛,途牛,10010000004010,10010000004010,register.share_panel.permission,register.share_panel.permission,登陆。登陆时，点击qq登陆，无法授权，而且微信，微博不法跳转。只能用手机号注册登陆。,42,35,1
途牛,途牛,10010000003865,10010000003865,private_chat.chat.other,private_chat.chat.other,"在私聊功能里,侮辱性文字没有禁止。用户可以互发侮辱性文字,不利于维护良好的网络环境。",42,38,1
途牛,途牛,10010000006959,10010000006959,search.chat.cannot_or_fail,search.chat.cannot_or_fail,不能搜索好友，如果有多个好友时，这样一来还得在右上角聊天或是关注里查找好友，很麻烦。,42,38,1
途牛,途牛,10010000005527,10010000005527,other.other.cannot_or_fail,other.other.cannot_or_fail,对已关注的用户无法进行备注，修改他们的用户名，给用户带来很大的不便，此情况是必现的。,42,38,1
途牛,途牛,10010000004364,10010000004364,message_send.chat.other,message_send.chat.other,语音聊天时，当接受了第一个聊天语音时，其他语音全部被这个语音干扰，只能听到第一个语音,42,39,1
途牛,途牛,10010000005510,10010000005510,message_send.list_item.other,message_send.list_item.other,消息记录变得无规律，甚至于我发的消息再次打开消息记录查看时变成了对面发的消息。如截图,42,40,1
途牛,途牛,10010000005879,10010000005879,message_send.page_view.other,message_send.page_view.other,在聊天界面——互动动态——所有关注我的人，点击头像，查看TA的关注，均显示为我的关注,42,35,1
途牛,途牛,10010000005340,10010000005340,other.other.other,other.other.other,如果想投诉用户，那么投诉框中会一直提示最多100字，应根据用户的输入提示还可输多少字,42,40,1
途牛,途牛,10010000005043,10010000005043,message_send.page_view.cannot_or_fail,message_send.page_view.cannot_or_fail,个人聊天界面点击无反应，但是可以进行删除对话操作，且能进入在线客服界面并且进行对话。,42,39,1
途牛,途牛,10010000006577,10010000006577,other.chat.other,other.chat.other,能点开好友的空间查看关注好友及其粉丝，隐私性不强，应该让客户自主选择公开还是不公开。,42,39,1
途牛,途牛,10010000006450,10010000006450,other.image_banner.other,other.image_banner.other,+接收方收到的图片画质不如原有的图片清晰,20,19,1
途牛,途牛,10010000006716,10010000006716,other.other.other,other.other.other,"1,.使用手机号登陆",10,8,1
途牛,途牛,10010000006817,10010000006817,private_chat.list_item.other,private_chat.list_item.other,当删除当前联系人时，也会删除聊天记录，再次与该用户建立私聊时，之前的消息都被清空了。,42,38,0
途牛,途牛,10010000006994,10010000006994,message_send.input_box.other,message_send.input_box.other,对自己的图文信息应该可以进行成功评论。途牛软件有评论输入框，但没有发送该评论的功能。,42,39,1
途牛,途牛,10010000000841,10010000000841,other.page_view.crash,other.page_view.crash,当点击选择一个航班时候会闪退到购物车结算界面，按照业务的规则会需要选择座位再进入购物车,43,42,1
途牛,途牛,10010000000885,10010000000885,other.button_icon.other,other.button_icon.other,"对游记收藏时，会提示收藏成功，但是收藏图标没变化以及在""我的收藏""中并不会出现该游记。",43,38,1
途牛,途牛,10010000001972,10010000001972,search.other.other,search.other.other,当选择酒店时，我选择城市在广州，位置选择天河区，搜索时显示没有找到酒店，这是不可能的。,43,38,1
途牛,途牛,10010000003331,10010000003331,message_send.input_box.other,message_send.input_box.other,聊天对话框：输入框删除发送表情，仅删除表情对应的文字，需多次删除才能成功删掉一个表情。,43,39,1
途牛,途牛,10010000005579,10010000005579,other.button_icon.crash,other.button_icon.crash,"在启动应用时,若切换到别的应用,再切回来会出现界面布局异常,图标挤在一起,约两秒后闪退",43,39,1
途牛,途牛,10010000006844,10010000006844,login.page_view.other,login.page_view.other,给对方发消息后，退出程序，再次登录进入聊天界面发现消息变成了对方发的，过会又恢复正常。,43,39,1
途牛,途牛,10010000002332,10010000002332,register.other.other,register.other.other,用户注册时，密码的限定是6,13,12,1
途牛,途牛,10010000002473,10010000002473,message_send.image_banner.cannot_or_fail,message_send.image_banner.cannot_or_fail,在进入非自己个人主页，聊天过成功，发送图片时直接采用拍照功能，发送图片失败，偶尔出现。,43,38,1
途牛,途牛,10010000002693,10010000002693,message_send.chat.other,message_send.chat.other,在发送消息后，过了一会儿再次查看，会发现发送者的内容位置发生了变化，由右侧变成了左侧。,43,39,1
途牛,途牛,10010000003414,10010000003414,other.chat.other,other.chat.other,逻辑混乱，对方加了好友后，我同意才能互相成为好友，而软件竟然默认互加好友，点击反而取消,43,39,1
途牛,途牛,10010000003726,10010000003726,other.page_view.other,other.page_view.other,在软件中显示结伴的时候，没有一个添加朋友的模块，可以进行短时间的交谈不至于造成信息泄露,43,41,1
途牛,途牛,10010000002872,10010000002872,other.other.other,other.other.other,点击表情出现在框里的是文字，想删除表情，用下面那个删除符号只能一个一个字的删除，很麻烦,43,40,1
途牛,途牛,10010000003928,10010000003928,message_send.audio.other,message_send.audio.other,语音信息异常，所有陌生人发的语音内容都和第一个人发送的给我的语音信息，点开一样一模一样,43,41,1
途牛,途牛,10010000002931,10010000002931,message_send.input_box.cannot_or_fail,message_send.input_box.cannot_or_fail,"发送消息时不能使用键盘发送,只能用鼠标点击发送图标进行发送。很大程度的影响了用户体验。",43,40,1
途牛,途牛,10010000002985,10010000002985,other.chat.cannot_or_fail,other.chat.cannot_or_fail,没有查询用户功能，无法进行查询用户、关注用户。用户想关注自己认识的好友，无法进行查询！,43,38,1
途牛,途牛,10010000005597,10010000005597,other.other.other,other.other.other,"现象:点击关注人item,只能点击头像进去他的主页",25,23,1
途牛,途牛,10010000005991,10010000005991,message_send.input_box.other,message_send.input_box.other,现象：发送表情时在输入框看到的是文字描述而不是表情,25,24,1
途牛,途牛,10010000006462,10010000006462,message_send.other.other,message_send.other.other,现象:当退出途牛应用时接受不到别人发送的信息提醒,24,23,1
途牛,途牛,10010000005781,10010000005781,private_chat.chat.other,private_chat.chat.other,在私聊的过程中，软件出现了以下提示，在软件的发布版本不应出现只允许在开发阶段出现的内容,43,41,1
途牛,途牛,10010000005159,10010000005159,other.other.cannot_or_fail,other.other.cannot_or_fail,不能对已经关注的认识的用户添加备注，所以如果对方不修改名称的话，就不知道对方到底是谁。,43,40,1
途牛,途牛,10010000007051,10010000007051,message_send.list_item.wrong_value,message_send.list_item.wrong_value,删除单条聊天记录 建议弹出对话框 询问用户是否删除该聊天记录 否则可能导致用户误删,41,38,1
途牛,途牛,10010000004272,10010000004272,message_send.chat.other,message_send.chat.other,在自己的消息通知中的互动状态里面点开其他用户，本应显示TA的关注，却全部是自己的关注。,43,40,1
途牛,途牛,10010000003298,10010000003298,message_send.other.cannot_or_fail,message_send.other.cannot_or_fail,发送表情点击表情符号是文字显示，取消发送一个表情不能一键删除，需四次才能取消发送的内容,43,41,1
途牛,途牛,10010000004457,10010000004457,register.page_view.permission,register.page_view.permission,登录页面有手机号，邮箱，第三方授权登录等登录方式，但在注册界面却只有手机号注册一中方式,43,40,1
途牛,途牛,10010000004791,10010000004791,other.other.other,other.other.other,身份证，电话号码，银行卡没有安全措施，例如中间几位不加任何密码字符保护，存在安全隐患。,43,38,1
途牛,途牛,10010000004127,10010000004127,message_send.page_view.other,message_send.page_view.other,在聊天页面中，点击home键回到主界面，再回到手机界面，不是聊天的页面，而是个人界面。,43,38,1
途牛,途牛,10010000004160,10010000004160,message_send.audio.other,message_send.audio.other,发送给朋友的语音会发送到另外一个人手机上面,21,21,1
途牛,途牛,10010000006662,10010000006662,playback.step.freeze,playback.step.freeze,语音输入时，点击“按住说话”的标志，有一点时间的延迟才开始录音，因此语音可能开头不全。,43,37,1
途牛,途牛,10010000004655,10010000004655,private_chat.button_icon.cannot_or_fail,private_chat.button_icon.cannot_or_fail,在私聊过程中，添加文字描述后，必须点击发送按钮才能发送文字，而输入换行后不能快捷实现。,43,39,1
途牛,途牛,10010000005085,10010000005085,other.other.other,other.other.other,用户默认头像为黑白色，颜色较为难看，且某人头像都一样，没有随机性，影响用户的体验效果。,43,38,1
途牛,途牛,10010000005947,10010000005947,login.image_banner.other,login.image_banner.other,长时间使用后出现图片视图加载不出的情况，联系人头像也加载不出，可以登录且网络信号良好。,43,40,1
途牛,途牛,10010000006250,10010000006250,message_send.image_banner.other,message_send.image_banner.other,在手机保存动态图片后能在手机相册找到，但是在聊天窗口点击发送图片没找到所保存的动态图片,43,42,1
途牛,途牛,10010000006736,10010000006736,playback.audio.other,playback.audio.other,别人给自己发语音时，听到的永远是第一个人发过来的语音,26,25,1
途牛,途牛,10010000005229,10010000005229,other.page_view.crash,other.page_view.crash,点击“专属顾问”，页面实现跳转，一秒左右闪退。,23,18,1
途牛,途牛,10010000006396,10010000006396,message_send.chat.other,message_send.chat.other,在使用语音功能时，发送的语音消息对用户的语音音色进行了大的变动，让人不易听出是谁的声音,43,41,1
途牛,途牛,10010000005297,10010000005297,message_send.page_view.other,message_send.page_view.other,在发送图片选择图片界面，选择多张图片后若对一张图片选择原图，则所有图片都会被选择为原图,43,41,1
途牛,途牛,10010000005689,10010000005689,playback.audio.other,playback.audio.other,别人给自己发语音时，听到的永远是第一个人发过来的语音,26,25,0
途牛,途牛,10010000005831,10010000005831,message_send.chat.other,message_send.chat.other,与多个好友进行语音聊天时，不同好友发送过来的语音播放的内容都是你接受到的第一条语音聊天,43,42,0
途牛,途牛,10010000007119,10010000007119,private_chat.chat.wrong_value,private_chat.chat.wrong_value,私聊发送信息后没有撤销功能。用户错误发送信息后，想要撤回所发信息，但本应用没有此功能。,43,39,1
途牛,途牛,10010000001202,10010000001202,other.button_icon.other,other.button_icon.other,点击加入购物车按钮后，不应该跳转到购物车这个页面。,25,23,1
途牛,途牛,10010000001206,10010000001206,other.page_view.other,other.page_view.other,在进入后台运行之前，页面在购物车页面，在后台运行一段时间后，再次打开时，是从首页开始的。,44,39,1
途牛,途牛,10010000002027,10010000002027,comment.page_view.other,comment.page_view.other,如果没有游客评论，在点击游客评论时会停留在费用须知上，虽然下面页面变化了，但还是让人迷惑,44,41,1
途牛,途牛,10010000005121,10010000005121,login.other.other,login.other.other,"登陆后在另一台手机上再次登录,不会被挤掉,也就是说可以多台手机同时登陆!存在极大安全隐患",44,41,1
途牛,途牛,10010000003043,10010000003043,private_chat.chat.other,private_chat.chat.other,点击发起私聊之后，查看历史信息，此时头像icon出现在左侧，而正确出现的位置应该是右侧。,44,40,1
途牛,途牛,10010000002959,10010000002959,message_send.image_banner.cannot_or_fail,message_send.image_banner.cannot_or_fail,发送图片时，无法显示图片发送率，让用户无法确定图片是否发送成功，应该继续完善图片发送功能,44,41,1
途牛,途牛,10010000002439,10010000002439,private_chat.image_banner.wrong_value,private_chat.image_banner.wrong_value,进入非个人主页，发起私聊时，私聊过程中图片发送错误，刚刚发送的图片无法撤回，无撤回功能。,44,39,1
途牛,途牛,10010000002928,10010000002928,message_send.image_banner.cannot_or_fail,message_send.image_banner.cannot_or_fail,发送手机里的图片后，点击取消无法取消。,19,17,1
途牛,途牛,10010000003362,10010000003362,message_send.page_view.other,message_send.page_view.other,手机上图片是高清格式，通过聊天界面发送过去后，点击聊天记录，图片失真程度有点大，很模糊。,44,39,1
途牛,途牛,10010000005338,10010000005338,playback.audio.other,playback.audio.other,长语音只能听到2秒左右。,12,11,1
途牛,途牛,10010000006364,10010000006364,private_chat.chat.other,private_chat.chat.other,输入：进行私聊路径测试。,12,10,1
途牛,途牛,10010000002978,10010000002978,other.input_box.other,other.input_box.other,表情输入界面“删除”按键使用后，对文本输入框中的一个文字进行删除，而不是表情。不方便使用,44,39,1
途牛,途牛,10010000003027,10010000003027,register.other.other,register.other.other,在用户找回密码时，用邮箱找回时，需要填写注册时的邮箱，但是注册的时候就没有填写邮箱！！！,44,38,1
途牛,途牛,10010000002886,10010000002886,message_send.chat.other,message_send.chat.other,发送消息后，过一会儿查看，发现发送者的发送的内容位置由右侧变成了左侧，和一般的聊天不一样,44,41,1
